route_id,stop_id,stop_name,stop_sequence
OUT-202,1079-d80fd2d6,Sale Street,10
OUT-202,1089-d1686dd6,International Convention Centre,11
OUT-202,1094-2f276785,Lorne Street,12
OUT-202,7088-d255c2d6,Auckland Art Gallery,13
209-203,5221-cfbaa14a,Titirangi Village,1
209-203,5225-923d8aad,Godley Road/Green Bay High School,2
209-203,5227-1a1cb668,La Rosa Street,3
209-203,5269-63a84134,Green Bay Shops,4
209-203,5211-eabbeb7e,Bishop Street,5
209-203,5209-0cbbee04,Harrybrook Road,6
209-203,1631-4dae07d3,Craigavon Park,7
209-203,1633-5ee6da5a,Connell Street,8
209-203,8997-03ae62eb,Mitchell Street,9
209-203,8995-43be0cbe,Armagh Road,10
209-203,1619-1f8a6aaa,Endeavour Street,11
209-203,8355-34ef1334,Stop A Blockhouse Bay,12
209-203,8353-8a002505,Stop C Blockhouse Bay,13
209-203,8351-0e2339d6,Rathlin Street,14
209-203,8347-15d2da07,Blockhouse Bay Road/Puketea Street,15
209-203,8345-725c0371,Blockhouse Bay Road/Matata Street,16
209-203,8343-253f3ed6,Margate Road,17
209-203,8341-6136aaea,Holbrook Street,18
209-203,8339-0294b4ff,Blockhouse Bay Road/Glenavon Shops,19
209-203,8337-03a17c88,Acton Place,20
209-203,8335-01df3b44,Chalmers Street,21
209-203,8333-88b272cb,Blockhouse Bay Road/Methuen Road,22
209-203,8243-5e4fe57d,Soljak Place,23
209-203,8241-19deb6c4,PAK'nSAVE Mount Albert,24
209-203,8237-96e22f8b,Elim Christian College,25
209-203,8235-84061054,1028 New North Road,26
209-203,8233-06339fbb,Mount Albert Station,27
209-203,8231-3cb68f51,Lloyd Avenue,28
209-203,8229-e4b26a1c,Ferndale House,29
209-203,8227-eed5a8ab,Alice Wylie Reserve,30
209-203,8225-7506b2fe,Mount Albert War Memorial Reserve,31
209-203,8223-c8e02862,New North Road/St Lukes Road,32
209-203,8219-a6ca2490,Rocky Nook Avenue,33
209-203,8217-95b4769f,Morningside Station,34
209-203,8215-a473457b,Morningside Shops,35
209-203,8213-7e021a72,Kingsland Avenue,36
209-203,8211-8a4f4ede,Kingsland Shops,37
209-203,8107-c8de6594,King Street,38
209-203,8105-5b355394,Sussex Street,39
209-203,8103-aa6d2901,Burns Street,40
209-203,8101-29d73840,Ponsonby Road,41
209-203,7135-b1ba3584,Rainbow Bridge/Karangahape Road,42
209-203,7133-173774ea,Pitt Street,43
209-203,7065-5235e1c6,Scotia Place,44
209-203,7059-607e2a63,Auckland Town Hall,45
209-203,7053-154c6c71,Wellesley Street,46
209-203,7049-24767414,Vulcan Lane,47
802-202,7038-5a158f6f,AUT,1
802-202,1332-06829269,SkyCity Auckland,2
802-202,1088-d1b8ae2b,International Convention Centre,3
802-202,1334-c70b5c82,Halsey Street/Victoria Park,4
802-202,7036-f1ffa0be,Fanshawe Street/Victoria Park,5
802-202,3708-b142a6a0,Harbourside Church,6
802-202,3445-bd95deae,Burns Avenue,7
802-202,3416-66ae99b9,Cameron Street,8
802-202,3562-2ad0bbc0,Jutland Road/Lake Road,9
802-202,3560-254e91f3,Northboro Road/Jutland Road,10
802-202,3558-8fed113f,Birchfield Road,11
802-202,3556-d7b7ab36,Northboro Road/Eversleigh Road,12
802-202,3554-27d941cb,Rutherford Street,13
802-202,3552-b428c925,Creamer Avenue/Eversleigh Road,14
802-202,3527-2dda9aa4,Coronation Street,15
802-202,3424-2cce3623,Winscombe Street,16
802-202,3523-896660bd,Moana Avenue,17
802-202,3521-ca23ca46,Preston Avenue,18
802-202,3519-e95255d3,Leander Road,19
802-202,3517-ef016a79,Bayswater Park,20
802-202,3513-6b889363,Sandy Bay Road,21
802-202,3511-0b81d7b1,Balfour Street,22
802-202,3507-2304204c,O'Neill's Park,23
82-202,4153-2d932e5c,Omana Road,18
82-202,3348-0b8328c9,Commodore Parry Road,19
82-202,3346-9ae3c104,Beach Road/Rahopara Street,20
82-202,3344-3f1a9ce6,56 Beach Road,21
82-202,3342-917de43e,Castor Bay Road,22
82-202,3340-9dc620ab,Kennedy Park,23
82-202,3245-8036d5a9,Aberdeen Road,24
82-202,3256-c4f00c80,Red Bluff Road,25
82-202,3252-dd5f1d00,Park Rise,26
82-202,3247-8eb9f227,The Esplanade,27
82-202,3250-db432dd8,Channel View Road,28
82-202,3260-7f87c79b,View Road,29
82-202,3160-94a2ace1,Kowhai Road,30
82-202,3158-984d1ab1,Mairangi Bay Shops,31
82-202,3156-f58e4063,Jutland Street,32
82-202,3154-2046365e,Sunrise Avenue,33
82-202,3152-6b8c6b49,Lyons Avenue,34
82-202,3114-ef98d1bb,Murrays Bay Beach,35
82-202,3116-3d4c9ef2,Kwang Lim Methodist Church,36
82-202,3110-e168eaa6,Rothesay Bay Shops,37
82-202,3108-9864376e,Leithway Road,38
82-202,3106-4eadf700,Browns Bay Road,39
82-202,3101-f8612a49,Masterton Road,40
82-202,3103-485d62a0,Browns Bay School,41
82-202,3105-124d9f07,Beechwood Road,42
82-202,3122-274030a1,Browns Bay Shops,43
BIRK-240,9701-8d24d4bc,Downtown Ferry Terminal Pier 1,3
396-203,2921-7fced946,279 Kitchener Road,1
396-203,2919-207115aa,Country Club Lane,2
396-203,2827-90b24725,Hamilton Drive,3
396-203,2825-7b5226b9,Waiuku Golf and Squash Club,4
396-203,2932-3ce846f3,Waiuku Town Centre,5
396-203,2866-40a4fbfb,Civic Place,6
396-203,2924-9664063b,Colombo Road,7
396-203,2922-3c0ff5a6,Springvale Road,8
396-203,2920-2acb09be,170 Colombo Road,9
396-203,2902-67647fa2,Patumahoe Village,10
396-203,2929-7be58f7d,Pukekohe Library,11
396-203,2850-3422d278,Pukekohe Station,12
INN-202,7199-e53e3497,Olympic Pool,3
INN-202,7197-ee4b9f28,Parnell Library,4
INN-202,7195-565504a6,Ayr Street,5
INN-202,7193-7ada3d13,Holy Trinity Cathedral,6
INN-202,7191-e3f423c1,St Georges Bay Road,7
INN-202,7189-eedafbec,Scarborough Lane,8
INN-202,7187-f06c0550,Parnell Shops,9
INN-202,7185-34e3c82d,Fraser Park,10
INN-202,7183-16dafea4,Churchill Street,11
INN-202,7179-9b4fd003,Spark Arena,12
INN-202,7016-875f30cb,Stop A Britomart Queens Arcade,13
INN-202,7034-7b36cf5b,Bradnor Lane,14
INN-202,1319-b41ddf26,Halsey Street/Victoria Park,15
INN-202,7106-026b649d,Victoria Park Market,16
FBHM-402,1940-b14bdf30,Half Moon Bay Terminal,1
FBHM-402,1901-2a33f920,Fresh Choice Half Moon Bay,2
FBHM-402,6110-b43ab8c0,Pigeon Mountain Road,3
FBHM-402,6112-a76caca0,Himalaya Drive,4
FBHM-402,6114-620ffec5,Birman Close,5
FBHM-402,6116-5414890b,Wakaaranga Creek Reserve,6
FBHM-402,6118-f2ab9f13,Galloway Crescent,7
FBHM-402,1934-5bb73047,Tate Grove,8
FBHM-402,1760-317dbc99,Stop A Panmure Station,9
OUT-202,8498-746ff209,Jervois Road,2
OUT-202,8496-67820052,Cox's Bay Reserve,3
OUT-202,8494-7cdbf182,Kotare Avenue,4
OUT-202,8492-cc3f118d,Westmere Shops,5
OUT-202,1054-6399d29c,Meola Road/MOTAT,6
OUT-202,1056-1d112278,Moa Road,7
OUT-202,8012-2fb1ac5e,Pt Chevalier Road/Walker Road,8
OUT-202,8014-87a63ba3,Wakatipu Street,9
OUT-202,8016-b34483b0,Alberta Street,10
OUT-202,8018-e3724964,Pt Chevalier Road/Pt Chevalier Shops,11
OUT-202,8028-b18f6268,Mount Albert Unitec Entry 1,12
OUT-202,8030-d205ef00,Mount Albert Unitec Entry 2,13
OUT-202,8882-fb20a6d3,Mount Albert Unitec Entry 3,14
OUT-202,8032-0c1a3812,Gladstone Primary,15
OUT-202,8034-39f76bd5,Benfield Avenue,16
OUT-202,8221-51488f97,Mount Albert Shops,17
OUT-202,8229-e4b26a1c,Ferndale House,18
OUT-202,8227-eed5a8ab,Alice Wylie Reserve,19
OUT-202,8225-7506b2fe,Mount Albert War Memorial Reserve,20
OUT-202,8863-401d9e85,New North Road,21
OUT-202,8044-ebcfe77f,St Lukes Road/St Lukes Mall,22
120-203,4085-bb8679ba,Stop E Akoranga,1
120-203,3355-dbd9aecd,Stop B Smales Farm,2
120-203,3221-7da3d572,Stop B Sunnynook,3
120-203,4220-cd525aea,Stop E Constellation,4
120-203,3673-7b27aee1,Meadowood Drive,5
120-203,3671-424caf14,93 Sunset Road,6
120-203,3669-9f71b26e,Sunset Road/Trias Road,7
120-203,3667-89ecb3e0,Caribbean Drive,8
120-203,3665-d424a51e,Girrahween Drive,9
120-203,3860-def3ea6d,Sunset Road,10
120-203,3862-2e657974,Westminster Christian School,11
120-203,3591-b4334d35,Dene Court Lane,12
120-203,3593-a097c127,Kereru Grove,13
120-203,4303-cb15373d,175 Greenhithe Road,14
120-203,4301-d1880bef,Motorway Overbridge,15
120-203,4271-1ef882e6,Orwell Road,16
120-203,4325-d9c77b31,Wainoni Park,17
120-203,3599-85059e2c,Greenhithe School,18
120-203,4305-f1c92b18,Greenhithe Shops,19
120-203,3678-9865320f,Marae Road,20
120-203,3684-e55dd4e5,Pounamu Avenue,21
120-203,1645-70821a4b,Squadron Drive/Buckley Avenue,22
120-203,1647-bba0c1b4,Hobsonville Point Secondary,23
120-203,5809-9b1e4154,Hobsonville War Memorial Park,24
120-203,5985-91588148,New World Hobsonville,25
120-203,5811-462a70c8,Hobsonville School,26
120-203,1697-ea3ba722,151D Hobsonville Road,27
120-203,5813-3c691f2e,Luckens Road,28
120-203,5815-bd020b7f,Cyril Crescent,29
120-203,5817-22a40efb,Hobsonville Road/Fitzherbert Avenue,30
120-203,5807-52d026d4,Oreil Avenue,31
120-203,1592-5cb98cf9,Stop C Westgate,32
70H-205,1420-5a7bc8d2,Britomart Place,1
70H-205,7140-40c91a0c,Anzac Avenue/Beach Road,2
70H-205,7144-a321a5d3,Stop A Waterloo Quadrant,3
70H-205,7152-feacf919,Stop C Auckland Universities,4
70H-205,7156-94d1b9c2,Symonds Street/Karangahape Road,5
70H-205,1028-415317ed,Park Road/Auckland City Hospital,6
70H-205,7230-e5a8431b,Grafton Station,7
70H-205,7180-d8879c11,Broadway,8
70H-205,7206-e2c4de75,Stop B Westfield Newmarket,9
70H-205,7208-72f6415f,Clovernook Road,10
70H-205,7210-fd151f0d,St Marks Road,11
70H-205,7600-b57896a9,Ngaire Avenue,12
70H-205,7602-ad97f98b,Dilworth School,13
70H-205,7604-e83cbec4,Great South Road/Market Road,14
70H-205,7606-00b0fc82,Karetu Road,15
70H-205,7610-817ffec4,Momona Road,16
70H-205,7612-5df8f095,Countdown Greenlane,17
70H-205,7616-5d91fe89,Matai Road,18
70H-205,7500-f170b65f,St Mary's Catholic School,19
70H-205,7502-2f806f7e,Kalmia Street,20
70H-205,7504-c038d067,Stop B Ellerslie,21
70H-205,7506-0cad2913,Ellerslie Domain,22
70H-205,7508-2d2d979c,Ellerslie Panmure Highway,23
70H-205,7510-1ef2674f,Ellerslie Park Road,24
70H-205,7512-493fc3dd,Ballarat Street,25
70H-205,7514-2b18cad9,Harrison Road,26
70H-205,7516-7d8e0bf6,Ellerslie Panmure Highway/Stanhope Road,27
70H-205,7518-549fda32,Ellerslie Panmure Highway/Harris Road,28
70H-205,7520-4f909d65,Ellerslie Panmure Highway/Burt Road,29
70H-205,7522-766f6298,Barrack Road,30
70H-205,7524-2bd0eca3,Mountain Road,31
70H-205,1759-1cb249c7,Stop B Panmure Station,32
70H-205,6128-f060967f,Williams Avenue,33
70H-205,6062-2bdd5342,Pakuranga Plaza,34
70H-205,6798-b2320877,St Kentigern College,35
70H-205,2388-ca0cd8c3,Johns Lane,36
70H-205,6066-2eb8b10e,Glenmore Road,37
70H-205,6068-50f9c2dd,Gossamer Drive,38
70H-205,6072-af9c2c97,Lloyd Esmore Park,39
70H-205,6074-63b07f1c,Fortunes Road,40
70H-205,6076-1877f962,Pakuranga College,41
70H-205,6064-745be838,Highland Park Pakuranga Road,42
70H-205,6080-670472a8,Angelo Avenue,43
70H-205,6082-7f597288,Pakuranga Road/Howick Intermediate,44
70H-205,2103-a4806e91,Vincent Street,45
70H-205,6261-958a3ce5,Howick Medical Centre,46
70H-205,6263-40106a9f,Bleakhouse Road,47
70H-205,6262-a1343a76,Stockade Hill,48
70H-205,6264-1bf759a4,Howick Village,49
70H-205,6282-6567d29f,Nixon Centennial Park,50
70H-205,6280-4155a6d5,Howick Beach,51
70H-205,6284-e96389df,Island View Terrace,52
70H-205,2437-a4fcf64e,Churchill Road,53
70H-205,2435-9f1d3d42,Bemrose Place,54
70H-205,6290-8e2e0e91,Cockle Bay School,55
70H-205,6292-1912e66f,Sandspit Road/Howick College,56
70H-205,6250-4570a4b6,Currell Way,57
70H-205,6252-95cc5792,Meadowland Reserve,58
70H-205,6254-09b1a901,Renway Rise,59
70H-205,6256-b94001a4,Meadowlands Shopping Centre,60
70H-205,6200-fa63e12d,Northpark Avenue,61
70H-205,6204-ae945e4d,Millhouse Reserve,62
70H-205,1936-3b7fca24,Milhouse Medical Centre,63
70H-205,6212-e18d33a6,Botany Road,64
70H-205,6031-505ab006,Botany Super Clinic,65
70H-205,1998-840aefc1,Ko Lane,66
70H-205,6230-39c4dc10,Paradice Ice Skating,67
70H-205,6233-47eb8987,Stop B Botany Town Centre,68
74-221,1759-1cb249c7,Stop B Panmure Station,1
74-221,7528-4aec3d0b,Jellicoe Road,2
74-221,7530-63b73e57,Panmure Town Centre,3
74-221,7540-583fbdc2,Caen Road,4
74-221,7544-4846ecf0,Larsen Road,5
74-221,7546-3fc6b400,Tamaki Primary School,6
74-221,7548-9d4880cf,Tobruk Road,7
74-221,7550-47f94ea2,Tripoli Road/Torino Street,8
74-221,1837-0681959c,Erima Avenue/Tripoli Road,9
74-221,7552-fbb72b3d,Erima Avenue/Anderson Avenue,10
74-221,7554-5323b2c6,Point England roundabout,11
74-221,7556-7cd7fb48,Waddell Avenue,12
74-221,7558-44b5fef1,Pt England Road/Pilkington Road,13
74-221,7560-f8ebbfdf,Talbot Reserve,14
74-221,8799-1d827315,Stop A Glen Innes Station,15
70-205,1759-1cb249c7,Stop B Panmure Station,1
70-205,6128-f060967f,Williams Avenue,2
70-205,6132-0c281c75,Palm Avenue/Pakuranga Plaza,3
70-205,6134-9df7f3fb,Ti Rakau Park,4
70-205,6136-73de3243,Marriott Road,5
70-205,6138-60502ab5,Edgewater Drive,6
70-205,6140-bf4f9235,Ti Rakau Drive/Gossamer Drive,7
70-205,6188-92ded8c0,Harris Road,8
70-205,6142-4a6469e3,Burswood Drive,9
70-205,6231-190b2aaa,Stop A Botany Town Centre,10
RAK-211,9770-010770de,Stanley Point Ferry Terminal,1
RAK-211,9750-dc12f3fa,Rakino Ferry Terminal,3
120-203,4223-96047d1d,Stop D Constellation,30
120-203,3219-bb8cdfc6,Stop A Sunnynook,31
120-203,3360-2172b89d,Stop A Smales Farm,32
120-203,4083-23ef4d32,Stop C Akoranga,33
355-205,2452-0ca382f2,Stop C Ormiston Town Centre,1
355-205,1962-ebe3afb5,Ormiston Senior College,2
355-205,2454-e171ed2c,Geranium Avenue,3
355-205,2450-7f1fd6e5,Murphys Road,4
355-205,2244-4fc057d6,Sarazen Drive,5
355-205,6228-616dfaf4,Mission Heights Junior College,6
355-205,1993-9554c405,Jeffs Road,7
355-205,2016-d13e72d3,Fairhill Place,8
355-205,2011-bc4fba0d,Mission Heights Drive,9
355-205,1958-07d75435,Vin Alto Drive,10
355-205,2015-ad55b4b5,Chard Place,11
355-205,2017-57fc554d,Norwood Drive,12
355-205,6983-dad68cb6,Topland Drive,13
355-205,6985-0a2b05a8,Kensway Drive,14
355-205,6227-f830282d,Cyril French Drive,15
355-205,6196-5e67568e,Ballybay Road,16
355-205,6939-e7e9bc4d,Chapel Road,17
355-205,6375-ff71e2db,Delmont Close,18
355-205,6373-b705922e,Moyrus Crescent,19
355-205,6887-6daccac8,Logan Carr Reserve,20
355-205,6861-adbc46e2,Inagh Close,21
355-205,1937-34993593,Glamworth Place,22
355-205,6231-190b2aaa,Stop A Botany Town Centre,23
120-203,5911-d920ce17,Massey Leisure Centre,33
120-203,5563-33d327c0,St Paul's School,34
120-203,5561-fc266ddc,Royal Road roundabout,35
120-203,5559-1e5fae7c,Massey West Shops,36
120-203,5557-0656cede,Massey Birdwood Settlers,37
120-203,5873-d1c09925,Massey High School,38
120-203,5555-dcb98481,Malmo Place,39
120-203,5553-ae4f9724,Donovan Avenue,40
120-203,5551-51e9bd48,Chamberlain Road,41
120-203,5549-bfb5a31e,Zita Maria Drive,42
120-203,5547-c3dd4a28,Helena Street,43
120-203,5545-8ae89286,67 Don Buck Road,44
120-203,5543-b5e6d63a,49 Don Buck Road,45
120-203,5541-f0dbc58a,Sabot Place,46
120-203,5407-5f2f4353,Universal Drive roundabout,47
120-203,5409-d50ed78c,Mihini Road,48
120-203,5411-f8dee823,Swanson Road/Waitakere College,49
120-203,5413-6cba3b8b,105 Swanson Road,50
120-203,5415-c02a6ea3,Waitemata Rugby Club,51
120-203,5881-3b8729a4,Sturges Road,52
120-203,5973-d96e94f9,Lincoln Road,53
120-203,5837-8f27177a,Unitec Waitakere,54
120-203,5860-54b01d1a,Stop B Henderson Station,55
395-203,2716-29bbacfe,Papakura Station,1
395-203,2518-3729214c,Central Park Reserve,2
395-203,2516-fe8411f7,Papakura Leisure Centre,3
395-203,2514-4f146e7c,Settlement Road,4
395-203,2546-76cd3fe8,Oakland Road,5
395-203,2809-aaff6ea0,Karaka North Road,6
395-203,2807-0fd00d25,Charles Road,7
395-203,2803-3b040eff,Te Hihi School,8
395-203,2805-c140a792,Kingseat,9
395-203,2862-a455acfb,Irwin Road,10
395-203,2819-5a45bc79,Smeaton Road,11
395-203,2817-0bd93a76,Wymer Road,12
395-203,2821-9db9d5d0,Glenbrook Reserve,13
395-203,2823-6ded2cf1,Morley Road,14
395-203,2812-e1d44961,Pukeoware Road,15
395-203,2814-d37a4516,Shakespeare Road,16
395-203,2827-90b24725,Hamilton Drive,17
395-203,2825-7b5226b9,Waiuku Golf and Squash Club,18
395-203,2892-2741fc83,Waiuku Library,19
70-205,7505-04bee04b,Stop A Ellerslie,1
70-205,7503-832c53ad,Kalmia Street,2
70-205,7501-d6dd7a1b,St Mary's Catholic School,3
70-205,7615-0b0212c3,Matai Road,4
70-205,7613-a5afaf7e,Countdown Greenlane,5
70-205,7611-b02f5fd0,Momona Road,6
70-205,7607-e365ff93,Karetu Road,7
70-205,7605-01c4b26f,Great South Road/Market Road,8
70-205,8480-db304e65,Dilworth School,9
70-205,7601-17be9b9f,Ngaire Avenue,10
70-205,7207-bfc319e4,St Marks Road,11
70-205,7205-e1b07628,Clovernook Road,12
70-205,7203-52127399,Stop A Westfield Newmarket,13
70-205,7201-b3efdf9d,Khyber Pass Road,14
70-205,7177-4660a5ff,Melrose Street,15
70-205,7231-d0b82ab5,Grafton Station,16
70-205,7227-3ccd581c,Park Road/Auckland City Hospital,17
70-205,7149-6d6d1e99,Symonds Street/Karangahape Road,18
70-205,7147-4e9003b4,Stop E Auckland Universities,19
70-205,7145-caabaedd,Waterloo Quadrant,20
70-205,7141-d8af5868,Anzac Avenue/Beach Road,21
70-205,7020-65f1fc06,Britomart Commerce Street,22
97R-203,3949-3e95acd9,Birkenhead Avenue,25
97R-203,3951-9f0b65bb,Aorangi Place,26
97R-203,3953-65d457e4,Park Avenue,27
97R-203,3955-edf582eb,Onewa Road/Northcote College,28
97R-203,3957-95f7701d,St Mary's Catholic Church,29
97R-203,3959-54a6c40a,Northcote Primary School,30
97R-203,3961-695cebe3,Bruce Street,31
97R-203,1315-1e8f2b03,Fanshawe Street/Victoria Park,32
97R-203,7142-fda95eea,Customs Street West,33
97R-203,1003-ea94d2b2,Stop B Lower Albert,34
INN-202,7018-d16cf618,Britomart Queens Arcade,1
INN-202,7182-0fbc607f,Spark Arena,2
INN-202,7184-c6244f90,Churchill Street,3
INN-202,7186-3fbf7df1,Fraser Park,4
INN-202,7188-61059b9a,Parnell Shops,5
INN-202,7190-8761fc5a,Scarborough Lane,6
INN-202,7192-afd38da5,St Georges Bay Road,7
INN-202,7194-97deb9d2,Holy Trinity Cathedral,8
INN-202,7196-f5b8e4d9,Ayr Street,9
INN-202,7198-a09a150d,Parnell Library,10
INN-202,7200-8f6dbe22,Olympic Pool,11
INN-202,7204-fea806bd,Stop C Westfield Newmarket,12
INN-202,7208-72f6415f,Clovernook Road,13
INN-202,7203-52127399,Stop A Westfield Newmarket,14
INN-202,7201-b3efdf9d,Khyber Pass Road,15
INN-202,7177-4660a5ff,Melrose Street,16
INN-202,7231-d0b82ab5,Grafton Station,17
INN-202,7227-3ccd581c,Park Road/Auckland City Hospital,18
INN-202,1086-7cb98707,Symonds Street Cemetery,19
INN-202,7130-50c017db,Pitt Street,20
INN-202,7134-3cc678cc,Rainbow Bridge/Karangahape Road,21
INN-202,7212-9f5ed9ad,Ponsonby Road/Karangahape Road,22
INN-202,7214-56f7c5db,Ponsonby Road/Western Park,23
INN-202,7216-2fea78e2,Ponsonby Road/Picton Street,24
INN-202,7218-8c2578c2,Summer Street,25
INN-202,7220-59991287,Ponsonby Methodist Church,26
INN-202,7222-cf6ea570,All Saints Anglican Church,27
INN-202,7113-084b368e,Three Lamps,28
INN-202,7111-398e6ec5,Mercy Hospice,29
INN-202,7109-13c2b0c9,Gudgeon Street,30
INN-202,7107-14d27628,Victoria Park Market,31
399-203,2882-b7a70c31,Port Waikato,1
399-203,2873-fe68fa44,Tuakau,2
399-203,2868-d53badde,Logan Road,3
399-203,2929-7be58f7d,Pukekohe Library,4
399-203,2850-3422d278,Pukekohe Station,5
209-203,1004-42737000,Stop C Lower Albert,1
209-203,7030-621caa72,Victoria Street West,2
209-203,7082-6e0c4fef,St Matthews-in-the-City,3
209-203,7084-4da5d2dd,Nicholas Street,4
209-203,1524-2e7e0ebb,YMCA,5
209-203,7136-7b4dffe1,Rainbow Bridge/Karangahape Road,6
209-203,8100-08cef0ad,Ponsonby Road,7
209-203,8102-7250bcd8,Burns Street,8
209-203,8104-8bfd88ba,Sussex Street,9
209-203,8106-95c39e43,King Street,10
209-203,8210-11ad8ec2,New North Road/Kingsland Station,11
209-203,8212-f87a4857,Kingsland Avenue,12
209-203,8214-5814cd8e,Morningside Shops,13
209-203,8216-b2d69f8e,Morningside Station,14
209-203,8218-9a2ca55b,Rocky Nook Avenue,15
209-203,8220-b75f8634,New North Road/St Lukes Road,16
209-203,8222-c91d7e87,Mount Albert War Memorial Reserve,17
209-203,8224-1d6a91ea,Alice Wylie Reserve,18
209-203,8226-1ed5b7ee,Ferndale House,19
209-203,8230-086f9a5e,Mount Albert Shops,20
209-203,8232-aefde1af,Mount Albert Station,21
209-203,8234-c8ca0638,1028 New North Road,22
209-203,8236-0623e333,Elim Christian College,23
209-203,8238-dbd05284,Anderson Park,24
209-203,8240-4c888723,PAK'nSAVE Mount Albert,25
209-203,8242-083a1aa0,Soljak Place,26
209-203,8336-a2f310c2,Blockhouse Bay Road/Methuen Road,27
209-203,8338-723cb5a9,Chalmers Street,28
209-203,8340-6a187012,Acton Place,29
209-203,8342-bf56c30c,Blockhouse Bay Road/Glenavon Shops,30
209-203,8346-ec6c0481,Glenavon School,31
209-203,8348-32ee99c3,Blockhouse Bay Road/Matata Street,32
209-203,8350-34c5ce4c,Blockhouse Bay Road/Puketea Street,33
209-203,8354-76f8eda6,Rathlin Street,34
209-203,8356-c674baad,Stop D Blockhouse Bay,35
209-203,8584-e5ae2364,Stop B Blockhouse Bay,36
209-203,7138-dd2f943e,Endeavour Street,37
209-203,7126-cef97805,Mitchell Street,38
209-203,1656-fd789647,Connell Street,39
209-203,1658-76c48bb8,Craigavon Park,40
209-203,5224-9509ded4,Harrybrook Road,41
209-203,5226-c96de67b,Bishop Street,42
209-203,5240-c5d057da,Green Bay Shops,43
209-203,5242-d85de926,La Rosa Street,44
209-203,5238-710a5c86,Godley Road/Green Bay High School,45
209-203,5234-66243375,Godley Road,46
209-203,5236-25973e9d,Titirangi Village,47
OUT-202,1031-6ceef13a,University of Auckland,1
OUT-202,7089-8ec85023,AUT City Campus,2
OUT-202,1332-06829269,SkyCity Auckland,3
OUT-202,1090-90cb0d20,Nelson Street,4
OUT-202,7106-026b649d,Victoria Park Market,5
OUT-202,7108-87efa451,Franklin Road,6
OUT-202,7110-7e35124f,England Street,7
OUT-202,7112-da37447d,Mercy Hospice,8
OUT-202,7114-405833f5,Three Lamps,9
OUT-202,7116-1e599c9f,St Stephen's Church,10
OUT-202,7118-5ebfd457,John Street,11
OUT-202,7120-a5983b16,Lawrence Street,12
OUT-202,7122-267425f2,Bayfield School,13
OUT-202,7124-8993255e,Masons Avenue,14
OUT-202,8498-746ff209,Jervois Road,15
OUT-202,8496-67820052,Cox's Bay Reserve,16
OUT-202,8494-7cdbf182,Kotare Avenue,17
OUT-202,8492-cc3f118d,Westmere Shops,18
OUT-202,1054-6399d29c,Meola Road/MOTAT,19
OUT-202,1056-1d112278,Moa Road,20
OUT-202,8012-2fb1ac5e,Pt Chevalier Road/Walker Road,21
OUT-202,8014-87a63ba3,Wakatipu Street,22
OUT-202,8016-b34483b0,Alberta Street,23
OUT-202,8018-e3724964,Pt Chevalier Road/Pt Chevalier Shops,24
OUT-202,8028-b18f6268,Mount Albert Unitec Entry 1,25
OUT-202,8030-d205ef00,Mount Albert Unitec Entry 2,26
OUT-202,8882-fb20a6d3,Mount Albert Unitec Entry 3,27
OUT-202,8032-0c1a3812,Gladstone Primary,28
OUT-202,8034-39f76bd5,Benfield Avenue,29
OUT-202,8221-51488f97,Mount Albert Shops,30
